danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,popularity,genre,sub-genre
0.668,0.527,1.0,-13.65,1.0,0.0319,0.322,0.922,0.11,0.611,109.271,0QRPHghFUBgFJOxNkuYq0f,237667.0,4.0,16,edm ,indietronica
0.737,0.457,7.0,-8.547,1.0,0.0339,0.384,0.381,0.104,0.447,147.947,2zZW0SmKlZEoiDJwssNZqA,194735.0,4.0,54,edm ,indietronica
0.772,0.826,0.0,-5.135,1.0,0.0344,0.0176,8.56e-06,0.383,0.871,119.995,52a6VcF23v5HB7KfDEmBHq,221973.0,4.0,57,edm ,indietronica
0.777,0.721,0.0,-6.951,1.0,0.071,0.476,0.0512,0.27,0.88,106.956,3yydZof4pq6N4zeyTzLwQk,132747.0,4.0,66,edm ,indietronica
0.691,0.825,0.0,-6.536,1.0,0.0342,0.0103,0.088,0.186,0.592,113.956,15JHH5FBawCL7DmCcUxlUp,248747.0,4.0,49,edm ,indietronica
0.573,0.67,8.0,-11.437,0.0,0.0331,0.52,0.806,0.321,0.159,96.991,4O2aCfXPP9FfPoIPixwVBz,283057.0,4.0,61,edm ,indietronica
0.604,0.872,4.0,-5.023,0.0,0.103,0.0696,0.0176,0.0484,0.473,118.026,4i7HrBTsaocmoNPoifG7Bd,233230.0,4.0,57,edm ,indietronica
0.681,0.879,9.0,-8.976,0.0,0.0388,0.088,0.33,0.113,0.658,119.494,1L44XODDvPjK4Tl9airKLy,312040.0,4.0,41,edm ,indietronica
0.66,0.283,11.0,-20.09,1.0,0.0437,0.235,0.928,0.11,0.0482,126.277,74Hg4sXBX9on0lhyqV618v,90880.0,4.0,13,edm ,indietronica
0.644,0.808,5.0,-7.268,1.0,0.0513,0.0467,0.187,0.0652,0.175,174.98,4G21jWo0Cm6lOIUNnZ2mUI,266507.0,4.0,63,edm ,indietronica
0.557,0.588,0.0,-8.487,1.0,0.0293,0.0236,0.00155,0.523,0.477,95.998,4EKKyep9jT8u5WpLC1qLrL,209200.0,4.0,50,edm ,indietronica
0.519,0.546,8.0,-9.368,1.0,0.0763,0.0827,0.0,0.133,0.0862,115.799,6E1YebXpPPtujMUljDNlOo,192000.0,4.0,67,edm ,indietronica
0.614,0.876,8.0,-5.519,1.0,0.0377,0.00427,0.756,0.365,0.125,117.016,51NqFszJoGEMSgtSIKOids,285039.0,4.0,37,edm ,indietronica
0.603,0.631,4.0,-5.336,0.0,0.042,0.0033,0.0,0.105,0.639,126.0,20yhyaORW65RPQmJOGSpW8,243693.0,4.0,34,edm ,indietronica
0.575,0.877,9.0,-4.739,0.0,0.0292,0.0735,0.000385,0.27,0.625,119.959,6kIA5pn4Cp1rSEc4Pqduvb,226280.0,4.0,44,edm ,indietronica
0.603,0.732,6.0,-5.643,0.0,0.15,0.195,0.0135,0.246,0.134,195.976,2apc40z2R0wwOwLdrQ79NH,209573.0,4.0,50,edm ,indietronica
0.67,0.753,0.0,-4.3,0.0,0.0323,0.00554,0.613,0.152,0.4,129.987,0xxm1WskKZSCvbkGjkSMr2,232947.0,4.0,54,edm ,indietronica
0.667,0.926,0.0,-3.792,1.0,0.0526,0.103,0.000173,0.229,0.832,115.984,3cGSIHH2xKMzy4kODiOiIo,268233.0,4.0,51,edm ,indietronica
0.718,0.703,7.0,-7.16,0.0,0.0382,0.108,0.817,0.208,0.849,87.974,3qkFIjYRInFasy2jeDZPgm,226533.0,4.0,55,edm ,indietronica
0.696,0.603,0.0,-6.826,1.0,0.069,0.102,0.00534,0.365,0.288,87.476,4gW0C3SyybbjP9cAKZVUBh,252653.0,4.0,42,edm ,indietronica
0.34,0.737,8.0,-4.681,1.0,0.0582,0.000105,0.762,0.0699,0.499,172.022,4V0x90QcMh4ZxwHzEWOdtK,192080.0,4.0,62,edm ,indietronica
0.9,0.538,7.0,-7.879,1.0,0.0343,0.229,0.843,0.287,0.713,95.508,4j4pPKE3xAblPIbhxScC1j,173693.0,4.0,63,edm ,indietronica
0.543,0.771,1.0,-7.524,1.0,0.0264,0.18,0.0194,0.253,0.693,98.003,6vLh2kydYBdIvFfepN9S8y,232720.0,4.0,51,edm ,indietronica
0.739,0.611,11.0,-9.829,1.0,0.0622,0.00557,0.725,0.04,0.794,98.004,2cmRpmO04TLaKPzmAzySYZ,536471.0,4.0,61,edm ,indietronica
0.363,0.787,7.0,-5.071,1.0,0.0429,0.00176,0.00445,0.531,0.202,175.919,03wKMRNYVvw6s9nm4I4jUS,279293.0,4.0,61,edm ,indietronica
0.62,0.644,8.0,-7.396,1.0,0.0389,0.0567,0.439,0.109,0.631,77.107,0YZtCtreYwNUVzQk88bNAY,333342.0,4.0,40,edm ,indietronica
0.663,0.873,0.0,-4.915,1.0,0.0328,0.0268,0.0108,0.261,0.962,162.024,1tzPSule9WZ9B8SujHv8fp,175773.0,4.0,55,edm ,indietronica
0.688,0.771,1.0,-4.463,1.0,0.0291,0.056,0.000106,0.0561,0.481,100.01,4ZFHITy0bAeZ3oFfvR0HaI,226933.0,4.0,58,edm ,indietronica
0.541,0.982,2.0,-4.908,1.0,0.106,0.00767,0.000809,0.291,0.723,104.035,0pBLfQ5JBjh12H6DGZjMwM,308360.0,4.0,52,edm ,indietronica
0.772,0.687,2.0,-6.451,1.0,0.0438,0.122,0.00613,0.14,0.843,120.017,2AVL6hxC2kgvGb3CFKiqWJ,226907.0,4.0,47,edm ,indietronica
0.895,0.569,2.0,-7.142,1.0,0.0406,0.0375,9.45e-05,0.0636,0.828,110.003,4NWpGwfkWMlA7G2ZpFKDXZ,251381.0,4.0,51,edm ,indietronica
0.575,0.848,4.0,-4.297,1.0,0.0885,0.131,0.0,0.11,0.42,159.941,5bEWOLd16LP0z4W8fneLZd,280333.0,4.0,33,edm ,indietronica
0.542,0.795,4.0,-3.63,0.0,0.0368,0.00506,0.019,0.0851,0.431,92.234,6xWIuPEnPIODp4dCRsAd5I,227160.0,4.0,64,edm ,indietronica
0.468,0.811,1.0,-3.44,0.0,0.0492,0.0384,1.46e-06,0.0688,0.793,72.987,0Z7b5GlC70FAES1YduhhqQ,229893.0,4.0,42,edm ,indietronica
0.45,0.81,9.0,-3.933,0.0,0.0474,0.000734,0.000392,0.431,0.447,150.039,3vqSWOEMO4OOxa2QJHuitI,255747.0,4.0,46,edm ,indietronica
0.47,0.696,9.0,-4.749,1.0,0.104,0.0659,3.85e-05,0.0962,0.802,169.976,5ClqcvP4dYDDX6Zv3jPQD1,205442.0,4.0,57,edm ,indietronica
0.737,0.436,7.0,-9.146,1.0,0.0555,0.161,0.106,0.16,0.36,83.022,0WPOxxoEVoglAvhqroDpQA,207038.0,4.0,60,edm ,indietronica
0.457,0.404,0.0,-9.1,1.0,0.0598,0.772,0.782,0.78,0.479,128.01,2f14cB0pXqhgQDeNmQDkXf,236400.0,4.0,56,edm ,indietronica
0.66,0.709,11.0,-6.616,0.0,0.0266,0.341,0.00729,0.0787,0.654,93.976,62ftcjzUlcFSxTB0U7slGY,238722.0,4.0,46,edm ,indietronica
0.57,0.798,9.0,-4.92,1.0,0.0323,0.102,0.000128,0.178,0.671,103.303,57i3M29DWoo7RDk0Tf0LZG,171333.0,4.0,66,edm ,indietronica
0.51,0.827,7.0,-4.956,1.0,0.0367,0.264,0.249,0.0895,0.131,105.101,1CTY4oghAGQbCLmbzBQeG9,153027.0,4.0,48,edm ,indietronica
0.716,0.773,11.0,-7.499,0.0,0.0333,0.649,0.886,0.132,0.891,150.919,5hNqD8yyT3TTqp7mhh3pp3,191173.0,4.0,42,edm ,indietronica
0.743,0.733,2.0,-5.576,1.0,0.0352,0.00705,0.00753,0.0565,0.726,122.975,17aDyX39gb1iV1ZWvD1ffE,231897.0,4.0,57,edm ,indietronica
0.695,0.796,10.0,-5.188,0.0,0.0323,0.0733,0.0101,0.235,0.713,119.985,4Saph7uUNru1EJnGsd646L,210067.0,4.0,34,edm ,indietronica
0.969,0.658,0.0,-6.515,1.0,0.195,0.00366,0.814,0.105,0.739,109.975,09J3NVQcf22QNl23QPOZbe,180533.0,4.0,50,edm ,indietronica
0.87,0.699,5.0,-5.541,0.0,0.0459,0.245,6.76e-06,0.0588,0.726,126.967,286TLtk120rnrmVeQClDTc,198440.0,4.0,49,edm ,indietronica
0.882,0.781,7.0,-7.384,1.0,0.14,0.154,0.0163,0.105,0.783,115.006,1r1BFALfShEfyv1aEs7MRW,183753.0,4.0,56,edm ,indietronica
0.579,0.554,0.0,-7.08,1.0,0.0587,0.0175,0.0221,0.101,0.838,185.183,4mdyVTV7Tr5YDFnD2kvSM4,241467.0,4.0,55,edm ,indietronica
0.716,0.914,7.0,-6.907,0.0,0.0341,0.00542,0.000218,0.0504,0.69,118.579,2acK24b60RQD2zBpW0Zsrw,345560.0,4.0,52,edm ,indietronica
0.705,0.712,6.0,-6.156,1.0,0.0385,0.0102,0.000855,0.1,0.62,97.512,2Y0iGXY6m6immVb2ktbseM,299960.0,4.0,82,edm ,indietronica
0.626,0.86,2.0,-7.646,1.0,0.0444,0.00204,0.0336,0.108,0.683,138.089,7AMGMiTQPTzDnQO7oHXggs,247173.0,4.0,44,edm ,indietronica
0.706,0.679,3.0,-5.421,0.0,0.0448,0.000384,0.0,0.043,0.875,114.992,26T7C1NMXKE7hCWhKH2l0o,185360.0,4.0,51,edm ,indietronica
0.648,0.757,0.0,-5.932,1.0,0.0296,0.276,0.092,0.0987,0.38,119.971,2ECjeYPCdRNeuCzO0W1UMW,247327.0,4.0,53,edm ,indietronica
0.429,0.299,6.0,-16.603,0.0,0.0341,0.963,0.914,0.109,0.433,95.054,1ql7B8knGgf009uJYWeKZo,121933.0,4.0,54,edm ,indietronica
0.705,0.718,1.0,-6.625,0.0,0.0463,0.0094,0.0757,0.0695,0.454,112.001,4hHjWMWYIuAFVa5RQZJFIP,465333.0,4.0,48,edm ,indietronica
0.389,0.634,4.0,-6.362,0.0,0.137,0.017,0.0,0.101,0.27,169.539,1285n66OGGUB3Bnh6c18nS,191808.0,4.0,51,edm ,indietronica
0.762,0.697,7.0,-3.657,1.0,0.0463,0.0688,7.52e-05,0.269,0.705,123.033,4jjtFbO4dYu4JO0CIph6Ak,203307.0,4.0,48,edm ,indietronica
0.636,0.72,11.0,-6.195,1.0,0.0432,0.0893,0.0178,0.0868,0.425,124.944,0UeYCHOETPfai02uskjJ3x,235813.0,4.0,66,edm ,indietronica
0.318,0.149,9.0,-13.001,0.0,0.035,0.916,0.000154,0.118,0.368,145.913,2xFELTbN4G0rgID5uQGLvP,132160.0,1.0,52,edm ,indietronica
0.525,0.544,11.0,-7.137,1.0,0.169,0.256,0.622,0.377,0.549,170.374,0XcY2bB4lectIINykHYYDa,308400.0,4.0,59,edm ,indietronica
0.522,0.914,7.0,-8.285,1.0,0.0379,0.000164,0.847,0.24,0.0364,137.939,26ZzSLUJMmYp5u1hDELEWH,184760.0,3.0,75,edm ,indietronica
0.778,0.952,0.0,-4.282,0.0,0.0363,0.0261,0.045,0.0549,0.966,130.991,0zRUc5uWwsecRsgz8OhZaG,249867.0,4.0,29,edm ,indietronica
0.611,0.677,10.0,-6.745,0.0,0.034,0.0764,0.0698,0.241,0.233,166.04,3cjvqsvvU80g7WJPMVh8iq,255320.0,4.0,67,edm ,indietronica
0.561,0.741,6.0,-4.239,0.0,0.0419,0.000715,1.4e-05,0.0822,0.776,139.001,3UjtIALeg72qmJiKPWBvM3,191707.0,4.0,70,edm ,indietronica
0.564,0.68,2.0,-6.487,1.0,0.0357,0.231,0.000179,0.247,0.262,89.938,4YLrDf8qrpEfGo8Btndj08,226373.0,4.0,43,edm ,indietronica
0.506,0.952,11.0,-4.822,1.0,0.0929,0.00108,0.847,0.343,0.669,179.839,3sUJfv2J82Fi4srktLV2Mi,216373.0,4.0,22,edm ,indietronica
0.559,0.836,1.0,-5.06,1.0,0.0484,0.0777,0.000247,0.0582,0.408,100.087,4Km8YLL6l2MHA3Xxy4PpzK,227387.0,4.0,37,edm ,indietronica
0.463,0.48,1.0,-6.989,1.0,0.0439,0.198,0.0475,0.0746,0.216,117.565,6y0NBHx3iuTRlKDum1DOvQ,272681.0,4.0,37,edm ,indietronica
0.708,0.771,2.0,-9.022,0.0,0.0394,0.00721,0.164,0.277,0.371,92.986,4riBORG5X5kvQThwODPDDh,237419.0,4.0,56,edm ,indietronica
0.608,0.736,6.0,-6.7,1.0,0.165,0.051,0.0,0.215,0.489,97.038,1Wvzo4EotLEh4W3OVcQoDO,202887.0,4.0,50,edm ,indietronica
0.426,0.815,6.0,-7.566,1.0,0.0666,0.0449,0.0307,0.104,0.297,195.123,69L4d5HlE0YOCwWFYVFGoW,258960.0,3.0,50,edm ,indietronica
0.708,0.625,11.0,-3.144,1.0,0.0265,0.123,3.01e-06,0.176,0.524,80.002,0tbGn1swV8LLjnCMnetrQA,207907.0,4.0,31,edm ,indietronica
0.398,0.664,11.0,-10.003,1.0,0.0393,0.0923,0.948,0.359,0.19,139.861,4Dr5E6cgmQ484OQMDCZ7z0,399720.0,4.0,37,edm ,indietronica
0.693,0.669,5.0,-5.917,0.0,0.0516,0.0317,0.00223,0.0663,0.927,89.98,47kEBNIMqnlET0FLBr5uHS,215907.0,4.0,37,edm ,indietronica
0.795,0.576,6.0,-4.971,1.0,0.0289,0.0787,1.01e-05,0.121,0.847,111.975,5B6Kjha6RRIMWGN7zGsAaT,183861.0,4.0,67,edm ,indietronica
0.741,0.592,6.0,-9.059,0.0,0.0308,0.665,0.854,0.116,0.822,111.984,1hgX0ZmmP7IRRjUFCIBrnQ,310133.0,4.0,64,edm ,indietronica
0.677,0.443,2.0,-13.843,1.0,0.0324,0.913,0.91,0.0569,0.187,124.003,5NFZLpFoP4fVWjmc007A5k,319760.0,4.0,45,edm ,indietronica
0.66,0.329,0.0,-9.464,1.0,0.0257,0.0427,0.807,0.116,0.24,96.951,4av5ZotiMRXhL1GED3m421,313227.0,4.0,43,edm ,indietronica
0.595,0.759,1.0,-9.176,1.0,0.0362,0.0553,0.405,0.63,0.561,130.06,5bZIORsPUZA1d3clXb7co9,180507.0,4.0,37,edm ,indietronica
0.674,0.447,4.0,-10.989,1.0,0.0276,0.296,0.936,0.125,0.245,111.633,1mXOVtmycU0G4GHXSDDgyz,283853.0,4.0,32,edm ,indietronica
0.688,0.678,8.0,-3.903,1.0,0.0348,0.0359,0.0,0.0331,0.909,120.058,6Xve7pWqzW6CQV8mlXzpBe,129000.0,4.0,64,edm ,indietronica
0.683,0.368,9.0,-12.255,1.0,0.0248,0.471,0.039,0.124,0.607,101.519,7450Hi8FUobxmRxj5INLtU,247013.0,4.0,36,edm ,indietronica
0.617,0.778,9.0,-8.872,0.0,0.027,0.459,0.925,0.128,0.152,100.363,2usrT8QIbIk9y0NEtQwS4j,127920.0,4.0,72,edm ,indietronica
0.779,0.648,7.0,-6.85,1.0,0.0881,0.0185,0.0,0.0741,0.72,90.292,5viDyBHBnJHCF1XTcROFkF,151436.0,4.0,55,edm ,indietronica
0.68,0.853,3.0,-5.671,0.0,0.0503,0.0127,0.000685,0.199,0.604,124.981,4m3ljlctmzWajEZPgxXOBb,142350.0,4.0,66,edm ,deep house
0.638,0.872,2.0,-6.221,1.0,0.0415,0.0241,0.0159,0.118,0.253,121.041,2OZZpID4LgZ0GGm8XB99e3,199091.0,4.0,65,edm ,deep house
0.673,0.595,7.0,-11.333,0.0,0.0393,0.372,0.37,0.077,0.186,121.982,75HBVc7kJLjC2LlPc4ScfH,165263.0,4.0,70,edm ,deep house
0.677,0.804,1.0,-5.337,0.0,0.0677,0.0818,1.92e-05,0.158,0.41,122.111,1kwHrBWAlucOE57lWugotk,170046.0,4.0,75,edm ,deep house
0.712,0.765,1.0,-5.137,0.0,0.0799,0.0363,0.129,0.344,0.693,123.999,3cIjfIqsLjCkuO31ycSBxP,176000.0,4.0,65,edm ,deep house
0.66,0.926,5.0,-5.17,0.0,0.0334,0.0285,0.0823,0.124,0.45,123.984,4vL0opblJinx8hFKTjoIFV,211331.0,4.0,51,edm ,deep house
0.659,0.873,1.0,-5.227,0.0,0.0449,0.00519,0.000155,0.172,0.362,123.942,6h5y2LCqCQudsCarn61CNE,188710.0,4.0,72,edm ,deep house
0.662,0.798,4.0,-6.859,0.0,0.0668,0.0236,0.00272,0.0858,0.518,122.964,01hCzxgttMvy4v9760kXke,144116.0,4.0,62,edm ,deep house
0.663,0.559,6.0,-12.876,0.0,0.0391,0.136,0.0894,0.108,0.296,145.007,4tRhRLBxIZ34Iw0eCuiC03,206385.0,4.0,85,edm ,deep house
0.649,0.883,5.0,-5.753,0.0,0.041,0.00825,0.796,0.261,0.209,125.007,3yLU2Rd0k3AKYdCWECAyeo,197783.0,4.0,61,edm ,deep house
0.77,0.775,6.0,-5.11,0.0,0.0286,0.00205,0.214,0.618,0.246,127.05,2mkwcQDjwb9ZYdLECzjWYt,158563.0,4.0,0,edm ,deep house
0.685,0.826,0.0,-5.638,0.0,0.029,0.0962,0.508,0.144,0.34,124.99,09CanZmO6paS3VIPtoVJsh,166457.0,4.0,64,edm ,deep house
0.768,0.593,7.0,-8.38,1.0,0.0491,0.0211,0.053,0.124,0.0713,123.993,2ekvSQupVG7X88fjjdYScf,158820.0,4.0,63,edm ,deep house
0.676,0.704,6.0,-7.872,0.0,0.0346,5.83e-05,0.641,0.0891,0.386,123.02,1PYUkeWwnAckQwOShEOyQy,192896.0,4.0,63,edm ,deep house
0.735,0.691,9.0,-6.578,0.0,0.0418,0.111,0.0186,0.207,0.575,125.024,5Bl32FoKm0kTiMe6hcRNkV,159180.0,4.0,62,edm ,deep house
0.73,0.839,9.0,-6.595,0.0,0.0353,0.102,0.75,0.22,0.5,124.017,58W6OdSaSsRDcMQYdC2SB5,225088.0,4.0,62,edm ,deep house
0.776,0.824,7.0,-5.117,0.0,0.039,0.0871,0.0538,0.184,0.771,125.027,19BoXyNUZB8M9PgAyMHVRg,127500.0,4.0,63,edm ,deep house
0.577,0.741,7.0,-7.642,1.0,0.0407,0.00396,0.391,0.126,0.19,124.043,121Dj5DvG9EKGWJ0PW9s4a,212903.0,4.0,63,edm ,deep house
0.865,0.419,2.0,-9.759,0.0,0.0418,0.492,0.00244,0.122,0.341,123.042,3r2FSdNto1jIArfK6WeiIb,145488.0,4.0,61,edm ,deep house
0.69,0.664,6.0,-9.44,1.0,0.0523,0.0267,0.114,0.144,0.473,123.006,675ENLQoyLkIzEGHm5FAqe,150915.0,4.0,62,edm ,deep house
0.784,0.69,10.0,-7.447,0.0,0.0358,0.00134,0.00148,0.0883,0.339,125.001,01ve4Yns1iSXwBwpNAhOYP,193920.0,4.0,61,edm ,deep house
0.65,0.644,6.0,-8.45,0.0,0.234,0.236,4.32e-05,0.0964,0.445,124.966,3QuJ4TqND9JE7cqAkIrgYr,144240.0,4.0,62,edm ,deep house
0.706,0.563,2.0,-7.412,0.0,0.0353,0.00394,0.0235,0.116,0.41,124.964,21YSNocrWGa1vdSeXsOypC,141102.0,4.0,59,edm ,deep house
0.736,0.642,1.0,-7.341,1.0,0.0406,0.111,0.000519,0.0926,0.34,123.02,2Yp20FZndUt36hb0NJHZI8,185389.0,4.0,61,edm ,deep house
0.738,0.597,2.0,-8.214,1.0,0.0355,0.0177,0.529,0.133,0.124,124.027,3lxUQ9Q9p2SiJU4FXSLUsr,187621.0,4.0,61,edm ,deep house
0.782,0.651,5.0,-6.005,0.0,0.0601,0.0121,0.324,0.461,0.767,126.052,4nBG4RjDuiAa6Q7akigZI9,141875.0,4.0,66,edm ,deep house
0.588,0.932,1.0,-4.684,1.0,0.035,0.0371,0.0105,0.109,0.269,125.988,0rHizmtWMHOzxoFC9thliV,172000.0,4.0,61,edm ,deep house
0.774,0.825,6.0,-4.283,0.0,0.0536,0.286,0.000215,0.103,0.637,120.983,2VYtAJuuOr6RyOOggzSTIB,147110.0,4.0,63,edm ,deep house
0.723,0.767,6.0,-7.324,0.0,0.0389,0.00364,0.0782,0.279,0.275,124.016,397W12CqjA788iknS81yMB,167056.0,4.0,58,edm ,deep house
0.814,0.622,8.0,-7.573,1.0,0.0492,0.000132,0.72,0.0658,0.726,119.976,61UQzeiIluhpzpMdY4ag3q,259934.0,4.0,72,edm ,deep house
0.75,0.805,8.0,-6.438,0.0,0.324,0.145,0.0,0.297,0.882,120.008,0YnHCIk1Ppy7FIzdvjspts,151049.0,4.0,64,edm ,deep house
0.867,0.521,10.0,-10.22,0.0,0.0732,0.111,4.24e-05,0.117,0.336,121.949,6VzJ202FqcnPcxaUXUeY1t,153194.0,4.0,59,edm ,deep house
0.772,0.822,8.0,-6.998,0.0,0.0735,0.138,0.0929,0.119,0.436,124.016,3hFZKtaahPCqZ73sQPHrZD,170721.0,4.0,58,edm ,deep house
0.573,0.682,5.0,-12.578,1.0,0.041,0.449,0.0113,0.0957,0.0562,123.959,3JuLu3PF1EyVBK2gI82Oxd,192123.0,3.0,60,edm ,deep house
0.712,0.889,0.0,-6.344,0.0,0.048,0.0653,0.00384,0.202,0.219,125.022,0eiLudweyosA5c7EUJ6y0c,178420.0,4.0,59,edm ,deep house
0.626,0.496,5.0,-10.63,0.0,0.0781,0.478,2.18e-06,0.282,0.0899,119.989,0pJT9XkLwjXnYBi84DTKeL,149375.0,4.0,59,edm ,deep house
0.737,0.849,11.0,-6.071,0.0,0.035,0.0201,7.21e-05,0.132,0.675,115.993,5gvEyl4OLhD6kJ3aZ43sd3,124655.0,4.0,61,edm ,deep house
0.745,0.834,5.0,-8.158,0.0,0.0447,0.0123,0.483,0.656,0.221,124.019,219qa1XAw8kHdVY4sHpoA5,175183.0,4.0,56,edm ,deep house
0.663,0.85,9.0,-5.331,0.0,0.0529,0.0143,0.000152,0.0832,0.0719,124.964,3Kz1LSFeZXFhE60Enrp133,174745.0,4.0,56,edm ,deep house
0.705,0.791,0.0,-5.083,0.0,0.0387,0.00721,0.0766,0.0967,0.615,121.017,6eXKCcEqAU4eJLfDgh8sfG,138006.0,4.0,63,edm ,deep house
0.727,0.836,2.0,-4.479,0.0,0.0443,0.0188,1.62e-05,0.224,0.485,125.955,6XsjMGPp015u8Ykod0KMUj,175506.0,4.0,58,edm ,deep house
0.711,0.737,9.0,-7.328,0.0,0.0399,0.0197,0.27,0.221,0.326,121.02,2TLICM4QNi7BRg7Wa0kzdN,216720.0,4.0,58,edm ,deep house
0.755,0.592,5.0,-8.244,0.0,0.0411,0.0999,0.491,0.162,0.428,122.04,4LOZluaGCD0yueMvqDfZn8,148893.0,4.0,57,edm ,deep house
0.613,0.823,2.0,-7.677,1.0,0.0363,0.035,0.203,0.284,0.146,122.952,2Pg9RFW28ILUGYrjryma02,197103.0,4.0,57,edm ,deep house
0.592,0.889,9.0,-6.94,0.0,0.0416,0.0484,1.29e-06,0.0878,0.239,126.015,50lE9949QwVbAwLfR1Bzk6,179048.0,4.0,56,edm ,deep house
0.686,0.78,8.0,-6.7,1.0,0.0347,0.127,0.00456,0.0951,0.761,122.967,4u5KbHYUrsO5ZTfAZe9Wa1,161829.0,4.0,57,edm ,deep house
0.847,0.909,8.0,-5.581,1.0,0.0874,0.194,0.101,0.0906,0.554,120.01,15O2kELD1X3eW3VXCFszTL,189031.0,4.0,55,edm ,deep house
0.703,0.842,4.0,-5.901,0.0,0.275,0.0412,0.0,0.124,0.463,122.023,0uABO1PKbTJvcNQD7usbSw,173313.0,4.0,56,edm ,deep house
0.647,0.863,7.0,-4.588,1.0,0.0365,0.0434,0.0263,0.209,0.187,122.029,0SHYsj8W1MNVgSDOG4DGKF,177818.0,4.0,55,edm ,deep house
0.774,0.576,7.0,-6.7,0.0,0.0377,0.173,0.000303,0.117,0.235,123.09,3TwAy5Wd1hn89J43NnJNpR,160274.0,4.0,58,edm ,deep house
0.499,0.671,4.0,-6.774,0.0,0.0561,0.114,0.0169,0.148,0.0557,124.994,28JBD8p18xNuOfyV7Cotdn,336924.0,3.0,76,edm ,deep house
0.655,0.89,5.0,-6.434,0.0,0.0611,0.101,0.0149,0.488,0.328,127.979,5Cv9UBYh2VkiCspwh4Wog5,199967.0,4.0,67,edm ,deep house
0.809,0.807,4.0,-6.491,0.0,0.115,0.0462,0.155,0.676,0.635,126.031,1ld3ibWlGwo4oBFPb6pmKk,177143.0,4.0,61,edm ,deep house
0.549,0.946,11.0,-5.031,1.0,0.0395,5.97e-05,0.0101,0.124,0.189,123.995,1e0V7CMEcXaPAMtL4b5VtV,162383.0,4.0,56,edm ,deep house
0.436,0.874,5.0,-7.068,0.0,0.0495,0.00872,0.539,0.172,0.524,124.058,39K1B9yIdTCgwm25z4GYId,188952.0,4.0,56,edm ,deep house
0.769,0.654,5.0,-8.27,0.0,0.0709,0.0548,0.00691,0.145,0.441,121.969,48fzVg5tLc7DII84diRCUO,187931.0,4.0,62,edm ,deep house
0.643,0.705,8.0,-6.658,1.0,0.0347,0.381,0.000133,0.119,0.517,123.924,4NkHMtDWqqfU9snFt7Ae6j,172278.0,4.0,54,edm ,deep house
0.656,0.776,11.0,-9.445,0.0,0.0351,0.00408,0.778,0.346,0.338,125.975,0JLiYHwL8CXEysiurWmdow,186131.0,4.0,58,edm ,deep house
0.701,0.83,9.0,-6.656,0.0,0.0535,0.0407,0.0121,0.348,0.839,125.979,4nTj9uSRpyhHWGaeZRUeqQ,166633.0,3.0,60,edm ,deep house
0.563,0.735,6.0,-6.488,0.0,0.108,0.0109,2.32e-05,0.0871,0.24,125.076,65tzGxRAwbrZd2yhHcGgLf,166639.0,4.0,57,edm ,deep house
0.793,0.547,7.0,-7.747,0.0,0.0816,0.31,9.06e-05,0.074,0.413,124.025,5xB5b4L2jOylbYhSf15PTq,191785.0,4.0,59,edm ,deep house
0.808,0.777,4.0,-7.256,0.0,0.0642,0.0244,0.00452,0.1,0.704,123.003,6KsywuObcxmfrh24WghBmP,151677.0,4.0,56,edm ,deep house
0.67,0.828,6.0,-5.834,0.0,0.0519,0.0506,0.0,0.345,0.468,127.993,3lAoqK9lSnZ7JePkZ24TMp,163828.0,4.0,58,edm ,deep house
0.688,0.782,11.0,-5.642,0.0,0.041,0.00656,0.0031,0.258,0.5,124.024,23E8Vr8RGP54IoP0n4Lr4Z,165751.0,4.0,61,edm ,deep house
0.732,0.714,0.0,-7.432,0.0,0.0791,0.332,1.05e-06,0.131,0.376,121.982,0RD27NcbftTkhb1NlxQMGR,151989.0,4.0,63,edm ,deep house
0.695,0.76,1.0,-8.418,0.0,0.0409,0.264,0.378,0.107,0.168,123.981,287dOpeWtu9E9qhfCK1m1V,162238.0,4.0,54,edm ,deep house
0.585,0.709,8.0,-8.958,0.0,0.046,0.0524,0.459,0.12,0.316,124.004,4gBkrpJoPBZKY0T1gyJ4iU,162604.0,4.0,55,edm ,deep house
0.675,0.904,8.0,-6.397,0.0,0.0349,0.18,0.448,0.124,0.388,125.006,2O7DB9aOH4AHx9uoSx3zNV,158447.0,4.0,54,edm ,deep house
0.634,0.659,4.0,-7.143,1.0,0.0263,0.373,0.00325,0.161,0.38,126.977,3360fzHkXtFCGSnTpyBMRA,257431.0,4.0,66,edm ,deep house
0.746,0.882,8.0,-5.464,0.0,0.0609,0.199,0.000592,0.0628,0.646,122.975,4ytjMBtEeShprs4PbNOAJQ,164000.0,4.0,31,edm ,deep house
0.68,0.822,11.0,-4.573,1.0,0.0562,0.181,0.0,0.196,0.779,124.022,4NmQJgHzMNSvwhQS42ljq2,132472.0,4.0,59,edm ,deep house
0.757,0.504,9.0,-9.801,1.0,0.0462,0.245,0.000578,0.117,0.313,116.014,6f2MRQQSv12cJjn33knJZb,177931.0,3.0,34,edm ,deep house
0.843,0.712,7.0,-5.002,0.0,0.0647,0.0121,0.0181,0.07,0.97,120.002,3zZwwTNa27TDKUSNj2uuMc,213246.0,4.0,60,edm ,deep house
